City_or_County,Day,Incident_Date,Incident_ID,Incident_Time,Latitude,Longitude,Month,State_Name,Total_Victims,US_Region,Victims_Injured,Victims_Killed,Year
Pittsburgh,25,2023-07-25,2663533,9:00 PM,40.4105,-79.9835,7,Pennsylvania,5,Northeast,5,0,2023
Tulsa,24,2023-07-24,2662351,6:30 AM,36.1647,-95.8535,7,Oklahoma,4,South,1,3,2023
Bronx,24,2023-07-24,2662711,2:45 AM,40.8517,-73.9024,7,New York,4,Northeast,3,1,2023
Tampa,23,2023-07-23,2661359,3:00 AM,28.0146,-82.3953,7,Florida,5,South,5,0,2023
Birmingham,23,2023-07-23,2661332,3:10 AM,33.5055,-86.8649,7,Alabama,4,South,4,0,2023
Houston,23,2023-07-23,2661056,4:30 AM,29.6541,-95.251,7,Texas,5,South,4,1,2023
Dallas,23,2023-07-23,2661505,3:45 AM,32.8579,-96.8645,7,Texas,4,South,3,1,2023
Seattle,23,2023-07-23,2661000,1:30 AM,47.6141,-122.321,7,Washington,4,West,4,0,2023
Glendale,22,2023-07-22,2660299,2:15 AM,33.5339,-112.263,7,Arizona,4,West,4,0,2023
Wade,22,2023-07-22,2660568,12:53 PM,35.122,-78.7519,7,North Carolina,4,South,3,1,2023
Chicago,22,2023-07-22,2660217,12:13 AM,41.8625,-87.708,7,Illinois,5,Midwest,4,1,2023
Daytona Beach,22,2023-07-22,2661182,11:48 PM,29.2355,-81.0132,7,Florida,4,South,4,0,2023
Memphis,22,2023-07-22,2660674,3:59 PM,35.068,-89.9124,7,Tennessee,5,South,4,1,2023
Marrero,21,2023-07-21,2659968,6:40 PM,29.8766,-90.1218,7,Louisiana,4,South,3,1,2023
Greensboro,20,2023-07-20,2658784,7:44 PM,36.0676,-79.8232,7,North Carolina,4,South,3,1,2023
Houston,19,2023-07-19,2658701,10:45 PM,29.6751,-95.3117,7,Texas,5,South,3,2,2023
Philadelphia,18,2023-07-18,2657179,8:40 PM,40.0206,-75.1163,7,Pennsylvania,5,Northeast,5,0,2023
Washington,17,2023-07-17,2657041,11:50 PM,38.8346,-76.9875,7,District of Columbia,4,South,4,0,2023
Columbia,17,2023-07-17,2656524,3:30 AM,34.0402,-81.0363,7,South Carolina,4,South,3,1,2023
Chicago,16,2023-07-16,2654137,2:03 AM,41.8819,-87.7257,7,Illinois,5,Midwest,4,1,2023
Los Angeles,16,2023-07-16,2654540,2:00 AM,33.9305,-118.236,7,California,5,West,4,1,2023
Dallas,16,2023-07-16,2654280,4:57 AM,32.7748,-96.7681,7,Texas,5,South,4,1,2023
Homestead (Munhall),15,2023-07-15,2653407,2:00 AM,40.4031,-79.8977,7,Pennsylvania,4,Northeast,3,1,2023
Clarksdale,15,2023-07-15,2655985,,34.2044,-90.553,7,Mississippi,4,South,4,0,2023
Hampton,15,2023-07-15,2653609,10:45 AM,33.3856,-84.2661,7,Georgia,7,South,3,4,2023
Fort Lauderdale,15,2023-07-15,2654370,11:26 PM,26.1233,-80.1879,7,Florida,4,South,3,1,2023
Memphis,15,2023-07-15,2653963,7:20 PM,35.2448,-89.9503,7,Tennessee,5,South,4,1,2023
Shreveport,15,2023-07-15,2653974,2:29 AM,32.5161,-93.7468,7,Louisiana,7,South,6,1,2023
Bladensburg,14,2023-07-14,2652749,12:28 PM,38.9393,-76.9339,7,Maryland,5,South,5,0,2023
Fargo,14,2023-07-14,2653198,2:45 PM,46.8653,-96.8209,7,North Dakota,4,Midwest,3,1,2023
Silver Spring,13,2023-07-13,2651377,12:15 AM,39.0913,-77.0458,7,Maryland,4,South,4,0,2023
El Paso,13,2023-07-13,2651632,12:16 AM,31.7825,-106.393,7,Texas,6,South,4,2,2023
East Saint Louis,13,2023-07-13,2652321,3:15 PM,38.612,-90.1269,7,Illinois,5,Midwest,4,1,2023
Lagrange,12,2023-07-12,2654191,,33.0248,-85.0289,7,Georgia,4,South,4,0,2023
Bronx,11,2023-07-11,2650004,5:50 PM,40.8665,-73.8972,7,New York,4,Northeast,4,0,2023
Dallas,11,2023-07-11,2650456,9:00 PM,32.647,-96.829,7,Texas,6,South,6,0,2023
Wadesboro,9,2023-07-09,2648182,1:56 AM,34.9682,-80.0767,7,North Carolina,7,South,6,1,2023
Amarillo,9,2023-07-09,2648002,12:50 AM,35.162,-101.864,7,Texas,7,South,5,2,2023
Cleveland,9,2023-07-09,2648055,2:30 AM,41.5005,-81.6994,7,Ohio,9,Midwest,9,0,2023
Dubuque,9,2023-07-09,2647888,2:30 AM,42.5174,-90.6752,7,Iowa,4,Midwest,3,1,2023
Montgomery,9,2023-07-09,2649242,1:00 AM,32.4145,-86.2803,7,Alabama,7,South,6,1,2023
Brooklyn,8,2023-07-08,2647298,11:00 AM,40.6805,-73.8867,7,New York,4,Northeast,3,1,2023
Indio,8,2023-07-08,2647621,12:04 AM,33.746,-116.225,7,California,4,West,3,1,2023
Gary,8,2023-07-08,2647307,2:30 AM,41.58,-87.325,7,Indiana,4,Midwest,3,1,2023
Baltimore,8,2023-07-08,2647516,3:00 AM,39.3003,-76.6073,7,Maryland,4,South,2,2,2023
Dallas,8,2023-07-08,2648440,11:00 PM,32.6852,-96.6643,7,Texas,4,South,3,1,2023
Chicago,7,2023-07-07,2647013,11:40 PM,42.0195,-87.6871,7,Illinois,5,Midwest,5,0,2023
El Paso,7,2023-07-07,2646865,8:25 PM,31.8267,-106.577,7,Texas,8,South,8,0,2023
Fort Lauderdale,5,2023-07-05,2644586,8:40 PM,26.1504,-80.1844,7,Florida,5,South,5,0,2023
Salisbury,5,2023-07-05,2643648,12:15 AM,38.385,-75.6136,7,Maryland,7,South,6,1,2023
Lansing,5,2023-07-05,2644078,1:30 AM,42.7312,-84.5523,7,Michigan,4,Midwest,4,0,2023
Chicago,5,2023-07-05,2643671,5:00 AM,41.7922,-87.6588,7,Illinois,5,Midwest,4,1,2023
Cleveland,5,2023-07-05,2644352,12:30 AM,41.4504,-81.5768,7,Ohio,4,Midwest,2,2,2023
Washington,5,2023-07-05,2643453,1:00 AM,38.9062,-76.9346,7,District of Columbia,9,South,9,0,2023
Boston,5,2023-07-05,2643630,2:01 AM,42.266,-71.0961,7,Massachusetts,5,Northeast,5,0,2023
Paterson,5,2023-07-05,2643676,2:40 AM,40.9133,-74.1769,7,New Jersey,5,Northeast,3,2,2023
Flint,5,2023-07-05,2644627,6:30 PM,43.0314,-83.7246,7,Michigan,4,Midwest,4,0,2023
Akron,4,2023-07-04,2642527,12:00 AM,41.0702,-81.4977,7,Ohio,4,Midwest,4,0,2023
Lansing,4,2023-07-04,2642489,2:00 AM,42.6642,-84.5367,7,Michigan,5,Midwest,5,0,2023
Hayward,4,2023-07-04,2643549,10:00 PM,37.6401,-122.073,7,California,5,West,5,0,2023
Shreveport,4,2023-07-04,2643602,11:45 PM,32.5531,-93.8058,7,Louisiana,11,South,7,4,2023
Charlotte,4,2023-07-04,2642484,12:30 AM,35.285,-80.8186,7,North Carolina,4,South,4,0,2023
Edgewood,4,2023-07-04,2643322,4:12 PM,39.4234,-76.2974,7,Maryland,4,South,4,0,2023
Truman,3,2023-07-03,2642843,11:43 PM,43.8277,-94.4372,7,Minnesota,4,Midwest,4,0,2023
Fort Worth,3,2023-07-03,2642262,10:12 PM,32.7244,-97.289,7,Texas,4,South,4,0,2023
Fort Worth,3,2023-07-03,2642472,11:47 PM,32.7274,-97.408,7,Texas,11,South,8,3,2023
Indianapolis,3,2023-07-03,2642495,11:00 PM,39.8141,-86.0983,7,Indiana,4,Midwest,3,1,2023
Michigan City,3,2023-07-03,2645345,8:00 PM,41.6966,-86.8674,7,Indiana,4,Midwest,4,0,2023
Saint Ann,3,2023-07-03,2642785,8:00 PM,38.7356,-90.3729,7,Missouri,4,Midwest,1,3,2023
Philadelphia,3,2023-07-03,2642071,8:30 PM,39.9387,-75.2297,7,Pennsylvania,7,Northeast,2,5,2023
Wichita,2,2023-07-02,2640311,12:58 AM,37.6886,-97.3261,7,Kansas,9,Midwest,9,0,2023
Bronx,2,2023-07-02,2641112,10:00 PM,40.8434,-73.9085,7,New York,4,Northeast,4,0,2023
Baltimore,2,2023-07-02,2640219,12:30 AM,39.2305,-76.6011,7,Maryland,29,South,27,2,2023
Tulsa,1,2023-07-01,2639780,2:00 AM,36.1465,-95.9051,7,Oklahoma,4,South,4,0,2023
Florin,30,2023-06-30,2639130,2:15 AM,38.496,-121.409,6,California,4,West,4,0,2023
Chicago,30,2023-06-30,2639623,8:05 PM,41.7793,-87.6849,6,Illinois,4,Midwest,3,1,2023
Odessa,29,2023-06-29,2638784,9:32 PM,31.887,-102.375,6,Texas,5,South,4,1,2023
Greensboro,28,2023-06-28,2638465,1:20 AM,36.1444,-79.8327,6,North Carolina,5,South,2,3,2023
Ypsilanti,26,2023-06-26,2636671,6:30 PM,42.2443,-83.5969,6,Michigan,4,Midwest,2,2,2023
Kansas City,25,2023-06-25,2634835,4:38 AM,39.0232,-94.5558,6,Missouri,9,Midwest,6,3,2023
Missouri City,25,2023-06-25,2635065,1:00 AM,29.5992,-95.4954,6,Texas,4,South,3,1,2023
Cincinnati,25,2023-06-25,2635437,9:45 PM,39.1097,-84.5127,6,Ohio,4,Midwest,4,0,2023
Indianapolis,25,2023-06-25,2634840,2:00 AM,39.8698,-86.1448,6,Indiana,4,Midwest,1,3,2023
Temple Hills (Marlow Heights),25,2023-06-25,2634933,1:40 AM,38.8274,-76.9433,6,Maryland,4,South,4,0,2023
Asheboro,24,2023-06-24,2635243,11:30 PM,35.6818,-79.8034,6,North Carolina,4,South,4,0,2023
Beaumont,24,2023-06-24,2634357,4:43 AM,30.0581,-94.3121,6,Texas,5,South,5,0,2023
Saginaw,24,2023-06-24,2634147,12:00 AM,43.4344,-83.9302,6,Michigan,13,Midwest,11,2,2023
Orlando,24,2023-06-24,2634135,12:10 AM,28.5798,-81.4778,6,Florida,4,South,2,2,2023
Fort Worth,21,2023-06-21,2632283,11:30 PM,32.7478,-97.2178,6,Texas,4,South,3,1,2023
Pontiac,20,2023-06-20,2630581,12:10 AM,42.6657,-83.3196,6,Michigan,4,Midwest,3,1,2023
Milwaukee,19,2023-06-19,2629745,4:21 PM,43.0723,-87.9143,6,Wisconsin,6,Midwest,6,0,2023
Chicago,19,2023-06-19,2629821,2:35 PM,41.7498,-87.7024,6,Illinois,4,Midwest,3,1,2023
Willowbrook,18,2023-06-18,2628072,12:30 AM,41.7185,-87.9458,6,Illinois,23,Midwest,22,1,2023
Saint Louis,18,2023-06-18,2628083,1:00 AM,38.6326,-90.2,6,Missouri,10,Midwest,9,1,2023
Kellogg,18,2023-06-18,2629211,7:30 PM,47.5437,-116.128,6,Idaho,4,West,0,4,2023
Chicago,18,2023-06-18,2628950,7:54 PM,41.7143,-87.6309,6,Illinois,5,Midwest,3,2,2023
Chicago,18,2023-06-18,2628104,2:50 AM,41.9033,-87.7612,6,Illinois,4,Midwest,3,1,2023
Greenville,18,2023-06-18,2629196,11:50 PM,35.6118,-77.3854,6,North Carolina,6,South,5,1,2023
Decatur,18,2023-06-18,2628094,3:10 AM,33.7355,-84.2327,6,Georgia,5,South,5,0,2023
Detroit,18,2023-06-18,2629262,9:30 PM,42.3761,-83.1502,6,Michigan,4,Midwest,4,0,2023
Chicago,17,2023-06-17,2627254,4:30 AM,41.9166,-87.6339,6,Illinois,5,Midwest,5,0,2023
Philadelphia,17,2023-06-17,2627729,8:00 PM,39.9313,-75.1857,6,Pennsylvania,5,Northeast,5,0,2023
La Crosse,17,2023-06-17,2627193,2:00 AM,43.8124,-91.2532,6,Wisconsin,7,Midwest,7,0,2023
Winston Salem (Winston-salem),17,2023-06-17,2627442,1:25 AM,36.066,-80.18,6,North Carolina,4,South,4,0,2023
Indianapolis,17,2023-06-17,2627199,,39.8165,-86.256,6,Indiana,4,Midwest,4,0,2023
Charlotte,17,2023-06-17,2627418,2:00 AM,35.172,-80.7469,6,North Carolina,4,South,3,1,2023
Alexandria,17,2023-06-17,2629270,9:35 PM,31.2758,-92.4364,6,Louisiana,4,South,3,1,2023
Quincy,17,2023-06-17,2627958,8:30 PM,47.0938,-119.983,6,Washington,4,West,2,2,2023
Cleveland,17,2023-06-17,2630156,2:30 AM,41.4455,-81.5992,6,Ohio,4,Midwest,4,0,2023
Baltimore,16,2023-06-16,2626827,8:45 PM,39.3462,-76.6096,6,Maryland,6,South,6,0,2023
Carson,16,2023-06-16,2627283,11:57 PM,33.8286,-118.246,6,California,8,West,8,0,2023
Clifton,16,2023-06-16,2627013,2:47 AM,40.876,-74.1398,6,New Jersey,4,Northeast,4,0,2023
New Richmond,15,2023-06-15,2625892,4:15 PM,38.9214,-84.1965,6,Ohio,4,Midwest,1,3,2023
Sequatchie,15,2023-06-15,2626402,9:00 PM,35.1159,-85.6,6,Tennessee,6,South,1,5,2023
Greenville,15,2023-06-15,2625636,1:45 AM,34.8127,-82.4719,6,South Carolina,4,South,4,0,2023
Tulsa,14,2023-06-14,2625603,7:30 PM,36.1188,-95.9403,6,Oklahoma,4,South,3,1,2023
Cincinnati,13,2023-06-13,2625182,11:00 PM,39.1371,-84.5764,6,Ohio,4,Midwest,4,0,2023
Denver,13,2023-06-13,2623809,12:30 AM,39.7535,-104.993,6,Colorado,9,West,9,0,2023
Syracuse,11,2023-06-11,2622044,12:22 AM,43.0396,-76.1669,6,New York,4,Northeast,4,0,2023
Antioch,11,2023-06-11,2622062,1:00 AM,37.9871,-121.805,6,California,7,West,6,1,2023
Labadieville,11,2023-06-11,2668127,,29.8334,-90.9458,6,Louisiana,7,South,7,0,2023
Houston,11,2023-06-11,2622008,2:00 AM,29.7311,-95.4845,6,Texas,6,South,6,0,2023
Annapolis,11,2023-06-11,2622547,7:58 PM,38.9561,-76.4813,6,Maryland,6,South,3,3,2023
Champaign,11,2023-06-11,2622140,3:35 AM,40.1252,-88.2305,6,Illinois,4,Midwest,4,0,2023
Crosby,11,2023-06-11,2622484,3:00 PM,29.8691,-95.0618,6,Texas,5,South,4,1,2023
Hattiesburg,10,2023-06-10,2621754,12:30 AM,31.3217,-89.3285,6,Mississippi,4,South,4,0,2023
Benton City,10,2023-06-10,2622344,12:06 AM,46.2492,-119.48,6,Washington,6,West,5,1,2023
Oak Park,10,2023-06-10,2621640,2:25 PM,41.8798,-87.7971,6,Illinois,4,Midwest,4,0,2023
San Francisco,9,2023-06-09,2621241,9:07 PM,37.7526,-122.413,6,California,9,West,9,0,2023
Jeannette,9,2023-06-09,2621359,9:30 PM,40.3183,-79.6176,6,Pennsylvania,5,Northeast,4,1,2023
North Charleston,8,2023-06-08,2620695,8:30 PM,32.854,-80.0,6,South Carolina,4,South,3,1,2023
Sacramento,7,2023-06-07,2619908,10:30 PM,38.6365,-121.43,6,California,7,West,7,0,2023
Richmond,6,2023-06-06,2618358,5:15 PM,37.5462,-77.4522,6,Virginia,7,South,5,2,2023
Jackson,5,2023-06-05,2617560,3:00 AM,32.3056,-90.1906,6,Mississippi,5,South,5,0,2023
Sunnyvale,4,2023-06-04,2616439,5:45 PM,32.7839,-96.5774,6,Texas,5,South,4,1,2023
Chicago,4,2023-06-04,2615978,1:00 AM,41.8969,-87.746,6,Illinois,7,Midwest,6,1,2023
Pensacola,4,2023-06-04,2616034,9:30 PM,30.4408,-87.2192,6,Florida,5,South,4,1,2023
Columbia,4,2023-06-04,2616015,12:47 AM,39.0152,-92.2983,6,Missouri,6,Midwest,4,2,2023
Portland,3,2023-06-03,2615941,5:00 PM,45.5598,-122.607,6,Oregon,4,West,4,0,2023
Memphis,2,2023-06-02,2615518,11:47 PM,35.0245,-90.0094,6,Tennessee,4,South,4,0,2023
San Antonio,2,2023-06-02,2614735,2:10 PM,29.496,-98.3848,6,Texas,4,South,3,1,2023
Cleveland,31,2023-05-31,2614353,11:30 PM,41.5464,-81.6001,5,Ohio,4,Midwest,3,1,2023
Fayetteville,31,2023-05-31,2613087,3:23 AM,35.0518,-79.0422,5,North Carolina,4,South,2,2,2023
Cincinnati,31,2023-05-31,2613375,4:30 PM,39.1144,-84.5143,5,Ohio,4,Midwest,4,0,2023
Lebanon,30,2023-05-30,2612967,10:00 PM,40.346,-76.4196,5,Pennsylvania,4,Northeast,1,3,2023
Chicago,30,2023-05-30,2612882,8:35 PM,41.7655,-87.6442,5,Illinois,4,Midwest,3,1,2023
Hollywood,29,2023-05-29,2611512,6:45 PM,26.0202,-80.1152,5,Florida,9,South,9,0,2023
Hollywood,29,2023-05-29,2611781,9:50 PM,32.713,-80.2992,5,South Carolina,6,South,5,1,2023
Canal Winchester,29,2023-05-29,2610925,12:30 AM,39.8809,-82.8286,5,Ohio,7,Midwest,7,0,2023
Peoria,29,2023-05-29,2611214,1:15 AM,40.6936,-89.589,5,Illinois,4,Midwest,4,0,2023
Syracuse,29,2023-05-29,2611877,9:45 PM,43.0336,-76.1603,5,New York,4,Northeast,3,1,2023
Chester,28,2023-05-28,2611231,11:21 PM,39.9802,-75.1332,5,Pennsylvania,8,Northeast,8,0,2023
Philadelphia,28,2023-05-28,2611011,9:22 PM,40.0117,-75.0838,5,Pennsylvania,4,Northeast,3,1,2023
Harrisburg,28,2023-05-28,2610339,1:15 AM,40.2674,-76.8876,5,Pennsylvania,4,Northeast,4,0,2023
Hazlehurst,28,2023-05-28,2610271,12:00 AM,31.9333,-90.5078,5,Mississippi,5,South,5,0,2023
Memphis,28,2023-05-28,2610231,1:00 AM,35.0482,-90.0788,5,Tennessee,4,South,4,0,2023
Cleveland,27,2023-05-27,2610153,9:59 PM,41.4496,-81.5574,5,Ohio,4,Midwest,4,0,2023
Moreno Valley,27,2023-05-27,2610514,9:00 PM,33.965,-117.23,5,California,4,West,4,0,2023
Marianna,27,2023-05-27,2610746,11:00 PM,34.7747,-90.7678,5,Arkansas,5,South,4,1,2023
Red River,27,2023-05-27,2609789,5:00 PM,36.7063,-105.403,5,New Mexico,7,West,4,3,2023
Chicago,27,2023-05-27,2609601,11:50 AM,41.7502,-87.6638,5,Illinois,4,Midwest,3,1,2023
Columbus,26,2023-05-26,2609992,11:45 PM,33.5249,-88.4353,5,Mississippi,5,South,4,1,2023
Milwaukee,26,2023-05-26,2608422,12:15 AM,43.0524,-87.9616,5,Wisconsin,4,Midwest,4,0,2023
Woodbridge,26,2023-05-26,2608830,2:24 PM,38.6313,-77.3106,5,Virginia,4,South,1,3,2023
Mesa,26,2023-05-26,2609761,10:30 PM,33.415,-111.857,5,Arizona,5,West,1,4,2023
Baltimore,26,2023-05-26,2608802,3:30 PM,39.2928,-76.6211,5,Maryland,5,South,5,0,2023
Brunswick,26,2023-05-26,2608556,12:49 AM,31.2244,-81.4763,5,Georgia,5,South,5,0,2023
Baltimore,25,2023-05-25,2608239,10:55 PM,39.3238,-76.564,5,Maryland,4,South,4,0,2023
Texarkana,23,2023-05-23,2606205,10:45 AM,33.4331,-94.1474,5,Texas,4,South,0,4,2023
Columbus,23,2023-05-23,2606213,7:35 PM,39.2204,-85.8961,5,Indiana,4,Midwest,4,0,2023
Columbia,22,2023-05-22,2605897,6:00 PM,35.5946,-87.0352,5,Tennessee,5,South,4,1,2023
Clarksdale,21,2023-05-21,2605263,2:43 AM,34.2004,-90.5748,5,Mississippi,13,South,13,0,2023
Renton,21,2023-05-21,2604461,1:15 AM,47.4412,-122.22,5,Washington,5,West,5,0,2023
Kansas City,21,2023-05-21,2603680,1:26 AM,39.0481,-94.5451,5,Missouri,5,Midwest,2,3,2023
Jonestown,21,2023-05-21,2605709,11:43 PM,34.3216,-90.4573,5,Mississippi,4,South,4,0,2023
Thibodaux,21,2023-05-21,2604279,9:30 PM,29.7646,-90.8334,5,Louisiana,7,South,7,0,2023
Los Angeles,20,2023-05-20,2603241,2:00 AM,34.0516,-118.262,5,California,4,West,4,0,2023
New Orleans,20,2023-05-20,2603598,9:06 PM,30.015,-90.0199,5,Louisiana,4,South,2,2,2023
Louisville,20,2023-05-20,2603689,10:42 PM,38.2718,-85.8029,5,Kentucky,4,South,4,0,2023
Thomson,20,2023-05-20,2603870,9:45 PM,33.4741,-82.4953,5,Georgia,4,South,4,0,2023
San Antonio,18,2023-05-18,2601416,1:30 AM,29.5791,-98.5868,5,Texas,4,South,3,1,2023
San Antonio,16,2023-05-16,2600376,4:50 PM,29.4279,-98.4512,5,Texas,4,South,4,0,2023
Farmington,15,2023-05-15,2598731,10:56 AM,36.7365,-108.202,5,New Mexico,9,West,6,3,2023
Hazleton,14,2023-05-14,2598323,5:00 PM,40.9664,-75.9735,5,Pennsylvania,4,Northeast,4,0,2023
Montgomery,14,2023-05-14,2598168,12:02 AM,32.3818,-86.209,5,Alabama,4,South,3,1,2023
Anderson,14,2023-05-14,2597941,2:24 AM,40.0999,-85.6919,5,Indiana,6,Midwest,6,0,2023
Shreveport,14,2023-05-14,2598225,1:00 AM,32.4107,-93.7981,5,Louisiana,4,South,4,0,2023
Shreveport,13,2023-05-13,2597075,12:15 AM,32.4565,-93.7956,5,Louisiana,4,South,4,0,2023
Sacramento,13,2023-05-13,2597897,10:00 PM,38.609,-121.453,5,California,4,West,4,0,2023
Augusta,13,2023-05-13,2597569,6:35 PM,33.4671,-81.947,5,Georgia,6,South,4,2,2023
Louisville,13,2023-05-13,2597757,11:00 PM,38.2479,-85.7579,5,Kentucky,5,South,4,1,2023
Manchester,13,2023-05-13,2597561,4:50 PM,42.9704,-71.4663,5,New Hampshire,4,Northeast,4,0,2023
Yuma,13,2023-05-13,2597740,11:00 PM,32.6585,-114.534,5,Arizona,7,West,5,2,2023
Laurel,12,2023-05-12,2597218,11:35 PM,39.0947,-76.8538,5,Maryland,4,South,4,0,2023
Indianapolis,11,2023-05-11,2595672,11:00 PM,39.707,-86.1496,5,Indiana,4,Midwest,3,1,2023
Philadelphia,11,2023-05-11,2595658,6:00 PM,40.0438,-75.1561,5,Pennsylvania,4,Northeast,3,1,2023
Chicago,11,2023-05-11,2595583,5:34 PM,41.7833,-87.6398,5,Illinois,5,Midwest,3,2,2023
Denver,10,2023-05-10,2594759,9:00 PM,39.6537,-104.877,5,Colorado,5,West,4,1,2023
Newark,7,2023-05-07,2590876,2:58 AM,40.7491,-74.1818,5,New Jersey,4,Northeast,3,1,2023
Adelanto,7,2023-05-07,2590669,12:49 AM,34.5793,-117.427,5,California,7,West,5,2,2023
Thornton,7,2023-05-07,2591640,10:00 PM,38.2238,-121.423,5,California,4,West,3,1,2023
Fond Du Lac,7,2023-05-07,2591449,6:50 PM,43.7538,-88.4321,5,Wisconsin,4,Midwest,3,1,2023
Saint Louis,7,2023-05-07,2590617,1:45 AM,38.6571,-90.2024,5,Missouri,4,Midwest,2,2,2023
Columbia,7,2023-05-07,2590631,2:15 AM,38.9639,-92.3262,5,Missouri,4,Midwest,3,1,2023
Redwood City,7,2023-05-07,2591270,4:30 AM,37.4738,-122.227,5,California,5,West,5,0,2023
Frostburg,7,2023-05-07,2590940,12:10 AM,39.6519,-78.9283,5,Maryland,4,South,3,1,2023
Allen,6,2023-05-06,2590046,3:36 PM,33.1326,-96.6609,5,Texas,15,South,7,8,2023
Chico,6,2023-05-06,2589882,3:26 AM,39.7321,-121.858,5,California,6,West,5,1,2023
Columbus,6,2023-05-06,2589762,2:30 AM,39.9751,-83.003,5,Ohio,9,Midwest,9,0,2023
Columbus,6,2023-05-06,2589765,2:50 AM,39.994,-82.9788,5,Ohio,4,Midwest,3,1,2023
Robinsonville (Tunica Resorts),6,2023-05-06,2592771,7:45 PM,34.7947,-90.2737,5,Mississippi,4,South,4,0,2023
Vicksburg,5,2023-05-05,2589790,,32.3497,-90.8848,5,Mississippi,4,South,4,0,2023
Bastrop,5,2023-05-05,2592407,12:00 AM,32.7789,-91.9235,5,Louisiana,4,South,2,2,2023
Saint Louis,5,2023-05-05,2589981,11:30 PM,38.5943,-90.2314,5,Missouri,4,Midwest,2,2,2023
Natchez,5,2023-05-05,2589804,10:30 PM,31.56,-91.37,5,Mississippi,5,South,3,2,2023
Ocean Springs,5,2023-05-05,2589699,11:30 PM,30.4138,-88.827,5,Mississippi,7,South,6,1,2023
Chicago,3,2023-05-03,2587918,6:17 PM,41.7802,-87.6173,5,Illinois,4,Midwest,4,0,2023
Atlanta,3,2023-05-03,2587386,12:08 PM,33.785,-84.3883,5,Georgia,5,South,4,1,2023
Bossier City,2,2023-05-02,2588047,10:30 AM,32.516,-93.7321,5,Louisiana,4,South,2,2,2023
Lake Wales,2,2023-05-02,2587288,5:00 AM,27.9014,-81.5859,5,Florida,4,South,0,4,2023
Henryetta,30,2023-04-30,2586872,,35.4391,-95.94,4,Oklahoma,6,South,0,6,2023
Paducah,30,2023-04-30,2584772,1:10 AM,37.0803,-88.6005,4,Kentucky,4,South,4,0,2023
Oklahoma City,30,2023-04-30,2584779,2:00 AM,35.6077,-97.5684,4,Oklahoma,4,South,3,1,2023
Mojave,30,2023-04-30,2585718,11:21 PM,35.0531,-118.176,4,California,4,West,0,4,2023
Las Vegas (Enterprise),30,2023-04-30,2586747,2:17 AM,36.0678,-115.155,4,Nevada,4,West,4,0,2023
Athens,30,2023-04-30,2584743,12:45 AM,33.9428,-83.451,4,Georgia,4,South,3,1,2023
Bay Saint Louis,30,2023-04-30,2584748,12:30 AM,30.325,-89.3563,4,Mississippi,6,South,4,2,2023
Lafayette,30,2023-04-30,2584808,3:00 AM,30.2261,-92.0283,4,Louisiana,6,South,5,1,2023
Bryan,30,2023-04-30,2584763,2:00 AM,30.6738,-96.374,4,Texas,4,South,4,0,2023
Lawrence,30,2023-04-30,2584930,3:00 AM,42.7035,-71.1845,4,Massachusetts,6,Northeast,5,1,2023
Birmingham,30,2023-04-30,2585253,6:30 PM,33.5377,-86.7641,4,Alabama,4,South,4,0,2023
Columbia,29,2023-04-29,2584240,1:20 AM,34.0803,-80.978,4,South Carolina,9,South,9,0,2023
Auburn,29,2023-04-29,2584711,2:15 AM,47.3271,-122.233,4,Washington,4,West,4,0,2023
Philadelphia,28,2023-04-28,2583589,3:35 PM,40.0428,-75.1005,4,Pennsylvania,4,Northeast,1,3,2023
Cleveland,28,2023-04-28,2584064,11:31 PM,30.3626,-95.1857,4,Texas,5,South,0,5,2023
Jasper,23,2023-04-23,2579179,12:15 AM,30.9638,-93.9804,4,Texas,11,South,11,0,2023
Winston Salem (Winston-salem),22,2023-04-22,2579262,,36.0816,-80.2371,4,North Carolina,5,South,4,1,2023
Rockmart,21,2023-04-21,2579441,10:30 PM,33.9957,-85.0331,4,Georgia,4,South,4,0,2023
Washington,21,2023-04-21,2578168,10:15 PM,38.8479,-76.9989,4,District of Columbia,8,South,8,0,2023
Trenton,20,2023-04-20,2577693,10:33 PM,40.2145,-74.7517,4,New Jersey,4,Northeast,3,1,2023
Hartford,20,2023-04-20,2577642,8:45 PM,41.7697,-72.692,4,Connecticut,4,Northeast,3,1,2023
Bowdoin,18,2023-04-18,2575621,9:20 AM,44.0805,-69.9149,4,Maine,7,Northeast,3,4,2023
Fayetteville,18,2023-04-18,2576366,8:40 PM,35.0435,-78.8487,4,North Carolina,4,South,3,1,2023
Biloxi,16,2023-04-16,2574091,5:33 PM,30.3906,-88.9808,4,Mississippi,5,South,5,0,2023
Keysville,16,2023-04-16,2574324,10:40 PM,33.2338,-82.2323,4,Georgia,4,South,4,0,2023
Dadeville,15,2023-04-15,2573436,10:30 PM,32.8317,-85.7634,4,Alabama,36,South,32,4,2023
Waianae,15,2023-04-15,2572960,12:00 AM,21.4269,-158.173,4,Hawaii,5,West,3,2,2023
Paterson,15,2023-04-15,2572582,12:50 AM,40.9172,-74.1526,4,New Jersey,6,Northeast,6,0,2023
Newark,15,2023-04-15,2573200,7:37 PM,40.7104,-74.2235,4,New Jersey,4,Northeast,3,1,2023
Phoenix,15,2023-04-15,2573179,12:15 AM,33.4947,-112.159,4,Arizona,4,West,4,0,2023
